xMercuryAtSun,yMercuryAtSun,xVenusAtSun,yVenusAtSun,xEarthAtSun,yEarthAtSun,xMarsAtSun,yMarsAtSun,xMoonAtEarth,yMoonAtEarth,xPhobosAtMars,yPhobosAtMars,xDeimosAtMars,yDeimosAtMars
-6694235,45831999,106616697,-20613676,-49564448,138522849,-247131572,2570085,361778,-51853,-8492,170,21196,999
-11662964,45152226,107135233,-17648814,-52021694,137623367,-247068018,655972,365659,39809,-5995,-6908,6176,-22352
-16519853,44038666,107571292,-14670366,-54462494,136681104,-246988250,-1258184,347708,129031,444,-9450,-17951,-12692
-21222601,42513538,107924509,-11680619,-56886108,135696420,-246892258,-3172258,309432,210726,6569,-5722,-15556,15721
-25733564,40603654,108194581,-8681874,-59291817,134669679,-246780031,-5086125,253484,280495,8184,1888,9834,20904
-30020192,38339305,108381268,-5676437,-61678919,133601249,-246651562,-6999658,183390,334837,4037,8146,20708,-4771
-34055212,35753180,108484392,-2666624,-64046724,132491500,-246506842,-8912730,103273,371275,-2985,8607,1020,-23409
-37816570,32879349,108503842,345245,-66394553,131340801,-246345865,-10825215,17580,388400,-7944,3037,-20166,-7464
-41287196,29752387,108439566,3356849,-68721736,130149521,-246168624,-12736985,-69175,385863,-7533,-4620,-11554,19504
-44454636,26406621,108291578,6365861,-71027606,128918032,-245975114,-14647915,-152645,364307,-2143,-9241,14138,17664
-47310608,22875549,108059957,9369957,-73311500,127646707,-245765330,-16557876,-228843,325254,4647,-7772,18957,-10255
-49850510,19191388,107744844,12366814,-75572755,126335924,-245539268,-18466741,-294299,270965,8284,-1085,-4197,-23038
-52072924,15384764,107346444,15354112,-77810711,124986064,-245296926,-20374382,-346158,204277,6149,6326,-21147,-1783
-53979133,11484503,106865027,18329535,-80024704,123597519,-245038301,-22280671,-382240,128444,-351,9233,-6843,22100
-55572678,7517525,106300926,21290776,-82214073,122170687,-244763391,-24185480,-401061,46996,-6622,5611,17577,13349
-56858948,3508802,105654537,24235537,-84378156,120705979,-244472197,-26088681,-401825,-36382,-8360,-1893,16050,-15113
-57844819,-518620,104926322,27161528,-86516290,119203816,-244164718,-27990144,-384419,-117950,-4526,-8160,-9160,-21261
-58538345,-4543570,104116803,30066472,-88627816,117664630,-243840955,-29889741,-349403,-193985,2281,-9066,-20837,4000
-58948486,-8546661,103226568,32948107,-90712072,116088867,-243500911,-31787344,-298022,-260857,7549,-3946,-1712,23348
-59084887,-12510188,102256265,35804186,-92768399,114476988,-243144589,-33682821,-232239,-315119,7622,3851,19945,8221
-58957688,-16418019,101206607,38632480,-94796138,112829466,-242771992,-35576045,-154772,-353626,2317,8909,12165,-19048
-58577372,-20255469,100078366,41430777,-96794631,111146793,-242383124,-37466884,-69127,-373712,-4641,7632,-13568,-18184
-57954640,-24009193,98872377,44196888,-98763218,109429479,-241977991,-39355211,20418,-373430,-8388,1019,-19255,9539
-57100314,-27667065,97589537,46928646,-100701244,107678060,-241556599,-41240893,108929,-351842,-6482,-6312,3521,23170
-56025256,-31218069,96230802,49623907,-102608057,105893095,-241118956,-43123801,191059,-309321,-298,-9494,21099,2587
-54740312,-34652201,94797187,52280555,-104483019,104075174,-240665069,-45003805,261480,-247766,6068,-6411,7542,-21818
-53256265,-37960369,93289768,54896500,-106325505,102224914,-240194947,-46880773,315421,-170631,8310,984,-17147,-13996
-51583804,-41134307,91709679,57469681,-108134919,100342960,-239708600,-48754575,349230,-82705,4745,7662,-16496,14499
-49733502,-44166494,90058111,59998070,-109910692,98429976,-239206039,-50625080,360796,10353,-2190,8884,8535,21580
-47715803,-47050082,88336311,62479670,-111652287,96486639,-238687275,-52492156,349730,102619,-7602,3836,20966,-3207
-45541012,-49778828,86545585,64912519,-113359201,94513632,-238152321,-54355673,317276,188481,-7826,-3867,2460,-23258
-43219302,-52347035,84687292,67294689,-115030956,92511635,-237601189,-56215497,266029,263095,-2846,-9023,-19677,-8956
-40760709,-54749501,82762845,69624292,-116667099,90481328,-237033895,-58071498,199560,322647,4000,-8249,-12728,18576
-38175145,-56981466,80773712,71899477,-118267196,88423383,-236450453,-59923543,122040,364463,8155,-1979,13027,18674
-35472408,-59038578,78721411,74118434,-119830829,86338466,-235850880,-61771501,37926,387002,6680,5621,19554,-8806
-32662193,-60916848,76607513,76279395,-121357591,84227241,-235235192,-63615239,-48302,389782,484,9226,-2774,-23280
-29754110,-62612625,74433639,78380636,-122847087,82090364,-234603408,-65454624,-132343,373283,-6065,6278,-21004,-3372
-26757699,-64122563,72201457,80420476,-124298928,79928493,-233955546,-67289524,-210219,338828,-8424,-1051,-8182,21520
-23682450,-65443598,69912684,82397284,-125712734,77742280,-233291627,-69119806,-278408,288467,-5123,-7704,16726,14629
-20537820,-66572932,67569084,84309473,-127088131,75532379,-232611671,-70945338,-333939,224848,1554,-9293,16952,-13862
-17333257,-67508011,65172465,86155508,-128424750,73299445,-231915700,-72765985,-374459,151088,7188,-4741,-7845,-21880
-14078221,-68246518,62724680,87933901,-129722224,71044135,-231203736,-74581615,-398291,70641,7923,3002,-21049,2415
-10782205,-68786360,60227622,89643219,-130980195,68767109,-230475804,-76392094,-404448,-12828,3108,8614,-3139,23148
-7454759,-69125665,57683229,91282080,-132198307,66469033,-229731928,-78197289,-392647,-95571,-3917,8092,19408,9689
-4105515,-69262779,55093474,92849158,-133376209,64150578,-228972133,-79997067,-363298,-173849,-8210,1870,13319,-18072
-744211,-69196264,52460371,94343180,-134513555,61812423,-228196447,-81791292,-317492,-244045,-6916,-5659,-12435,-19144
2619282,-68924909,49785971,95762933,-135610003,59455254,-227404897,-83579833,-257000,-302742,-1034,-9457,-19808,8060
5974938,-68447734,47072357,97107257,-136665218,57079766,-226597512,-85362553,-184268,-346833,5521,-7035,2090,23364
9312543,-67764004,44321647,98375054,-137678870,54686662,-225774321,-87139320,-102419,-373638,8358,81,20907,4156
12621674,-66873244,41535991,99565285,-138650633,52276660,-224935355,-88909999,-15253,-381060,5408,7108,8872,-21181
15891667,-65775266,38717570,100676971,-139580188,49850490,-224080646,-90674455,72804,-367798,-1368,9082,-16261,-15242
19111592,-64470186,35868590,101709196,-140467223,47408897,-223210225,-92432555,156826,-333594,-7188,4612,-17355,13217
22270224,-62958467,32991286,102661104,-141311436,44952647,-222324129,-94184163,231631,-279490,-8053,-3074,7192,22155
25356016,-61240946,30087919,103531905,-142112543,42482530,-221422390,-95929145,292187,-208018,-3522,-8730,21129,-1627
28357073,-59318885,27160769,104320870,-142870278,39999352,-220505044,-97667366,334150,-123220,3327,-8649,3880,-23000
31261128,-57194022,24212142,105027338,-143584408,37503942,-219572130,-99398692,354427,-30409,7955,-2844,-19093,-10412
34055514,-54868630,21244359,105650712,-144254732,34997139,-218623684,-101122987,351619,64332,7146,4868,-13843,17567
36727151,-52345584,18259761,106190460,-144881086,32479786,-217659745,-102840116,326191,154837,1320,9134,11857,19594
39262523,-49628443,15260704,106646117,-145463340,29952720,-216680354,-104549945,280327,235502,-5446,6897,20065,-7307
41647672,-46721538,12249558,107017286,-146001396,27416768,-215685552,-106252339,217535,301788,-8416,-190,-1348,-23416
43868193,-43630072,9228704,107303637,-146495178,24872743,-214675381,-107947161,142155,350459,-5678,-7182,-20760,-4945
45909242,-40360236,6200533,107504908,-146944629,22321443,-213649884,-109634278,58893,379615,821,-9440,-9489,20840
47755553,-36919333,3167444,107620904,-147349704,19763651,-212609107,-111313554,-27535,388574,6770,-5485,15804,15835
49391475,-33315919,131843,107651501,-147710373,17200140,-211553093,-112984853,-112658,377707,8149,2133,17778,-12541
50801028,-29559958,-2903862,107596642,-148026612,14631671,-210481891,-114648041,-192397,348258,3870,8238,-6494,-22402
51967979,-25662985,-5937261,107456338,-148298404,12058998,-209395547,-116302982,-263162,302184,-3150,8483,-21160,828
52875956,-21638286,-8965943,107230671,-148525742,9482869,-208294111,-117949540,-321915,242024,-7956,2716,-4559,22840
53508595,-17501082,-11987499,106919791,-148708623,6904022,-207177632,-119587581,-366213,170778,-7295,-4952,18785,11110
53849728,-13268715,-14999526,106523917,-148847051,4323196,-206046163,-121216970,-394245,91801,-1759,-9340,14406,-17012
53883626,-8960836,-17999624,106043336,-148941035,1741121,-204899754,-122837570,-404870,8697,4934,-7592,-11238,-20022
53595297,-4599575,-20985405,105478406,-148990591,-841470,-203738461,-124449246,-397638,-74793,8331,-811,-20267,6553
52970853,-209686,-23954488,104829550,-148995737,-3423852,-202562336,-126051864,-372804,-154905,6016,6491,649,23447
51997935,4181351,-26904506,104097263,-148956498,-6005295,-201371437,-127645289,-331327,-227963,-529,9196,20619,5711
50666218,8543292,-29833105,103282105,-148872904,-8585070,-200165820,-129229384,-274863,-290500,-6704,5357,10152,-20450
48967975,12843170,-32737948,102384704,-148744988,-11162446,-198945543,-130804015,-205735,-339374,-8214,-2245,-15295,-16422
46898700,17045460,-35616715,101405757,-148572793,-13736688,-197710665,-132369046,-126902,-371882,-4171,-8362,-18136,11877
44457756,21112376,-38467108,100346025,-148356362,-16307058,-196461248,-133924344,-41922,-385896,2631,-8972,5822,22624
41649036,25004339,-41286850,99206337,-148095751,-18872810,-195197352,-135469772,45117,-380004,7688,-3672,21195,-31
38481575,28680616,-44073687,97987584,-147791019,-21433191,-193919042,-137005197,129693,-353680,7541,4078,5278,-22640
34970076,32100158,-46825393,96690726,-147442236,-23987437,-192626380,-138530483,207010,-307474,2144,8956,-18420,-11817
31135275,35222608,-49539768,95316783,-147049487,-26534773,-191319433,-140045495,272251,-243182,-4771,7459,-14900,16471
27004096,38009453,-52214643,93866840,-146612871,-29074411,-189998267,-141550099,320959,-163961,-8334,684,10642,20419
22609530,40425264,-54847879,92342043,-146132511,-31605549,-188662950,-143044162,349496,-74296,-6189,-6594,20480,-5773
17990207,42438940,-57437372,90743600,-145608559,-34127378,-187313551,-144527547,355547,20249,84,-9505,86,-23447
13189655,44024874,-59981051,89072779,-145041200,-36639084,-185950140,-146000122,338502,113532,6299,-6172,-20422,-6485
8255254,45163920,-62476886,87330906,-144430655,-39139859,-184572790,-147461752,299606,199475,8299,1257,-10756,20059
3236960,45844101,-64922880,85519367,-143777175,-41628909,-183181572,-148912304,241785,272737,4592,7787,14811,16969
-1814118,46060973,-67317081,83639603,-143081041,-44105458,-181776561,-150351643,169221,329208,-2348,8797,18515,-11167
-6847192,45817623,-69657577,81693112,-142342555,-46568753,-180357833,-151779637,86800,366238,-7628,3550,-5106,-22823
-11813190,45124313,-71942499,79681446,-141562030,-49018066,-178925464,-153196152,-402,382633,-7616,-4194,-21176,-756
-16665991,43997813,-74170025,77606209,-140739794,-51452688,-177479532,-154601054,-87519,378471,-2469,-9144,-5955,22423
-21363429,42460498,-76338378,75469058,-139876175,-53871926,-176020117,-155994212,-170130,354865,4310,-8078,18074,12487
-25868006,40539303,-78445830,73271699,-138971510,-56275106,-174547300,-157375492,-244397,313729,8230,-1684,15420,-15883
-30147334,38264610,-80490704,71015890,-138026138,-58661565,-173061161,-158744762,-307107,257576,6563,5818,-9987,-20806
-34174301,35669163,-82471371,68703431,-137040403,-61030652,-171561785,-160101890,-355692,189372,316,9224,-20636,5014
-37927009,32787064,-84386257,66336174,-136014652,-63381726,-170049256,-161446744,-388228,112419,-6153,6062,-785,23421
-41388535,29652888,-86233842,63916010,-134949233,-65714157,-168523660,-162779192,-403442,30266,-8306,-1384,20234,7247
-44546559,26300947,-88012659,61444875,-133844500,-68027320,-166985084,-164099103,-400734,-53385,-4788,-7921,11385,-19629
-47392920,22764706,-89721298,58924747,-132700808,-70320600,-165433618,-165406346,-380191,-134767,1917,-9218,-14262,-17518
-49923121,19076340,-91358408,56357641,-131518515,-72593389,-163869350,-166700791,-342610,-210157,7357,-4457,-18837,10475
-52135831,15266419,-92922694,53745611,-130297980,-74845082,-162292372,-167982306,-289505,-275993,7863,3261,4433,22988
-54032413,11363714,-94412923,51090747,-129039563,-77075078,-160702777,-169250762,-223091,-329014,2945,8694,21161,1563
-55616469,7395087,-95827920,48395172,-127743629,-79282780,-159100660,-170506029,-146254,-366402,-4046,7957,6658,-22175
-56893437,3385450,-97166575,45661041,-126410543,-81467588,-157486114,-171747978,-62481,-385924,-8177,1565,-17668,-13158
-57870236,-642209,-98427836,42890541,-125040676,-83628903,-155859238,-172976480,24235,-386076,-6652,-5943,-15888,15296
-58554951,-4666775,-99610719,40085887,-123634403,-85766124,-154220130,-174191406,109526,-366220,-653,-9491,9377,21154
-58956567,-8668914,-100714300,37249319,-122192108,-87878643,-152568889,-175392627,188808,-326712,5779,-6798,20798,-4220
-59084747,-12630972,-101737722,34383104,-120714181,-89965849,-150905616,-176580018,257503,-269008,8373,381,1528,-23368
-58949643,-16536861,-102680193,31489530,-119201028,-92027125,-149230413,-177753449,311308,-195739,5266,7268,-19993,-7993
-58561747,-20371941,-103540986,28570907,-117653071,-94061847,-147543385,-178912795,346536,-110704,-1522,9030,-11967,19187
-57931765,-24122904,-104319441,25629564,-116070753,-96069387,-145844637,-180057928,360494,-18750,-7227,4362,13746,18031
-57070522,-27777661,-105014966,22667845,-114454541,-98049118,-144134275,-181188723,351853,74517,-7874,-3389,19165,-9750
-55988881,-31325228,-105627035,19688112,-112804934,-100000415,-142412407,-182305055,320916,163189,-3162,-8870,-3694,-23135
-54697685,-34755631,-106155190,16692737,-111122457,-101922668,-140679144,-183406799,269680,241633,3654,-8492,-21096,-2344
-53207716,-38059804,-106599043,13684105,-109407664,-103815285,-138934595,-184493830,201655,305065,8059,-2530,-7313,21907
-51529660,-41229506,-106958270,10664610,-107661129,-105677699,-137178874,-185566025,121444,349992,7045,5101,17276,13809
-49674086,-44257238,-107232620,7636650,-105883442,-107509370,-135412094,-186623260,34212,374412,1157,9166,16366,-14682
-47651432,-47136171,-107421907,4602633,-104075201,-109309787,-133634371,-187665413,-54820,377793,-5540,6718,-8696,-21490
-45472003,-49860079,-107526016,1564965,-102237008,-111078461,-131845821,-188692362,-140784,360871,-8325,-499,-20911,3444
-43145964,-52423282,-107544899,-1473943,-100369465,-112814926,-130046562,-189703985,-219399,325381,-5369,-7407,-2213,23290
-40683348,-54820591,-107478578,-4511684,-98473174,-114518736,-128236715,-190700161,-287092,273789,1189,-9385,19754,8742
-38094064,-57047262,-107327142,-7545853,-96548733,-116189458,-126416399,-191680771,-341025,209069,6968,-5195,12571,-18714
-35387907,-59098952,-107090748,-10574050,-94596742,-117826676,-124585739,-192645695,-379077,134539,8111,2425,-13170,-18530
-32574568,-60971686,-106769622,-13593881,-92617796,-119429984,-122744858,-193594814,-399817,53741,3714,8354,-19448,9023
-29663655,-62661819,-106364057,-16602962,-90612491,-120998990,-120893881,-194528011,-402487,-29638,-3280,8383,3018,23251
-26664706,-64166017,-105874413,-19598919,-88581420,-122533311,-119032936,-195445167,-387004,-111850,-7944,2444,21029,3139
-23587209,-65481223,-105301118,-22579392,-86525176,-124032575,-117162151,-196346166,-353971,-189156,-7062,-5232,8010,-21605
-20440622,-66604647,-104644665,-25542034,-84444346,-125496420,-115281657,-197230893,-304700,-257930,-1387,-9396,-16836,-14440
-17234392,-67533743,-103905614,-28484516,-82339518,-126924489,-113391583,-198099232,-241227,-314780,5214,-7362,-16797,14055
-13977978,-68266201,-103084589,-31404527,-80211276,-128316432,-111492064,-198951069,-166303,-356704,8373,-485,8062,21794
-10680877,-68799935,-102182278,-34299775,-78060202,-129671904,-109583235,-199786291,-83345,-381257,5885,6687,21021,-2655
-7352639,-69133079,-101199437,-37167991,-75886875,-130990560,-107665230,-200604785,3662,-386726,-681,9179,2958,-23179
-4002900,-69263985,-100136879,-40006931,-73691876,-132272055,-105738187,-201406439,90317,-372291,-6756,5143,-19471,-9471
-641400,-69191225,-98995485,-42814374,-71475788,-133516042,-103802246,-202191143,172005,-338155,-8067,-2544,-13117,18233
2721984,-68913591,-97776194,-45588128,-69239199,-134722173,-101857546,-202958787,244142,-285621,-3832,-8517,12614,19008
6077222,-68430113,-96480007,-48326031,-66982708,-135890096,-99904230,-203709262,302452,-217117,2970,-8833,19732,-8285
9414094,-67740061,-95107985,-51025949,-64706923,-137019457,-97942440,-204442459,343264,-136140,7821,-3345,-2276,-23339
12722170,-66842972,-93661246,-53685782,-62412469,-138109900,-95972323,-205158272,363803,-47123,7457,4347,-20917,-3926
15990778,-65738664,-92140969,-56303464,-60099989,-139161075,-93994024,-205856594,362474,44798,1984,9023,-8638,21294
19208980,-64427265,-90548386,-58876964,-57770148,-140172636,-92007691,-206537321,339074,134117,-4872,7316,16401,15060
22365542,-62909246,-88884787,-61404288,-55423632,-141144250,-90013473,-207200348,294900,215382,-8270,401,17241,-13406
